iter	F1	Logloss
574	0.9910485934	0.01403455816
575	0.9910485934	0.01397274532
576	0.9910485934	0.0139598275
577	0.9910485934	0.01392177684
578	0.9910485934	0.01391148366
579	0.9910485934	0.01387558133
580	0.9910485934	0.01385535719
581	0.9910485934	0.01382238619
582	0.9910485934	0.01381187406
583	0.9910485934	0.01380083812
584	0.9910485934	0.01379078813
585	0.9910485934	0.01376753051
586	0.9910485934	0.01374546674
587	0.9910485934	0.01369405694
588	0.9910485934	0.01368628585
589	0.9910485934	0.01365598558
590	0.9916826615	0.0136127157
591	0.9916826615	0.0136061777
592	0.9916826615	0.01359664842
593	0.9916826615	0.01356470267
594	0.9910485934	0.01354605044
595	0.9910485934	0.01351939385
596	0.9910485934	0.0134908854
597	0.9910485934	0.01346708618
598	0.9910485934	0.01345831216
599	0.9916932907	0.01340243896
600	0.9916932907	0.01339627436
601	0.9910485934	0.01337420572
602	0.9910485934	0.01332986073
603	0.9910485934	0.01327677136
604	0.9910485934	0.01325454252
605	0.9910485934	0.01322541035
606	0.9916932907	0.01317306224
607	0.9910485934	0.01315928422
608	0.9916826615	0.01313149561
609	0.9923273657	0.01308196154
610	0.9923273657	0.01304865766
611	0.9923273657	0.01304253334
612	0.9923273657	0.0130144371
613	0.9923273657	0.01298684077
614	0.9923273657	0.01297941172
615	0.9923273657	0.01294101874
616	0.9923273657	0.01292789112
617	0.9923273657	0.0128898103
618	0.9923273657	0.01288732581
619	0.9923273657	0.01285102835
620	0.9923273657	0.01283525148
621	0.9923273657	0.0128007094
622	0.9923175416	0.01277257304
623	0.9923175416	0.01275954413
624	0.9929622521	0.01270592097
625	0.9929622521	0.0126997542
626	0.9929622521	0.01268050655
627	0.9929622521	0.01264079451
628	0.9929622521	0.01263288933
629	0.9929622521	0.01261642272
630	0.9935979513	0.01258073793
631	0.9935979513	0.01256892875
632	0.9935979513	0.01255090225
633	0.9935979513	0.01254643909
634	0.9935979513	0.012533071
635	0.9935979513	0.01253086466
636	0.9935979513	0.0125104278
637	0.9935979513	0.01249793187
638	0.9935979513	0.01249073895
639	0.9935979513	0.01247433774
640	0.9935979513	0.0124446503
641	0.9935979513	0.01243878794
642	0.9935979513	0.01242487851
643	0.9935979513	0.01240763471
644	0.9935979513	0.01238724885
645	0.9935979513	0.01238172823
646	0.9935979513	0.01232790285
647	0.9935979513	0.01231902642
648	0.9935979513	0.01230961206
649	0.9935979513	0.01227977811
650	0.9935979513	0.01227967199
651	0.9935979513	0.01225387696
652	0.9935979513	0.01222699942
653	0.9935979513	0.01219911176
654	0.9935979513	0.01216365192
655	0.9935979513	0.01215834835
656	0.9935979513	0.01213838691
657	0.9935979513	0.01213819033
658	0.9935979513	0.01211720599
659	0.9935979513	0.01211219092
660	0.9935979513	0.01210021281
661	0.9935979513	0.01209406317
662	0.9935979513	0.01208158401
663	0.9935979513	0.01205057608
664	0.9935979513	0.01205037817
665	0.9935979513	0.01204956912
666	0.9935979513	0.01203068043
667	0.9935979513	0.01203046635
668	0.9935979513	0.01202016374
669	0.9935979513	0.0120094098
670	0.9935979513	0.01200548928
671	0.9935979513	0.01197763148
672	0.9935979513	0.01196091754
673	0.9935979513	0.0119590986
674	0.9935979513	0.01193814923
675	0.9935979513	0.01193350395
676	0.9935979513	0.01193331873
677	0.9935979513	0.01193313748
678	0.9935979513	0.01193140211
679	0.9935979513	0.01191533183
680	0.9935979513	0.01186458354
681	0.9935979513	0.01184938475
682	0.9935979513	0.01183761265
683	0.9935979513	0.01182297613
684	0.9942418426	0.01181615708
685	0.9942418426	0.01178890118
686	0.9935979513	0.01177539911
687	0.9935979513	0.01177107709
688	0.9935979513	0.01176104636
689	0.9942418426	0.01174581465
690	0.9942418426	0.01174420971
691	0.9942418426	0.01172477399
692	0.9942418426	0.01171523098
693	0.9942418426	0.01170281171
694	0.9942418426	0.01169156071
695	0.9942418426	0.0116729367
696	0.9942418426	0.01166147356
697	0.9942418426	0.01165747573
698	0.9948783611	0.01163671793
699	0.9948783611	0.01159444909
700	0.9948783611	0.01156935406
701	0.9948783611	0.01155301391
702	0.9948783611	0.01154635744
703	0.9948783611	0.01153593512
704	0.9948783611	0.01152227038
705	0.9948783611	0.01150302842
706	0.9948783611	0.01148392149
707	0.9948783611	0.01148372446
708	0.9948783611	0.01147713309
709	0.9948783611	0.01147693869
710	0.9948783611	0.01147535468
711	0.9948783611	0.0114726232
712	0.9948783611	0.01147255927
713	0.9948783611	0.01146874629
714	0.9948783611	0.01146519717
715	0.9948783611	0.01140675657
716	0.9948783611	0.01139978607
717	0.9948783611	0.0113897187
718	0.9948783611	0.01136907211
719	0.9948783611	0.01136759014
720	0.9942418426	0.01132461673
721	0.9942418426	0.01132318456
722	0.9942418426	0.01131227998
723	0.9942418426	0.01130783734
724	0.9942418426	0.01128306475
725	0.9942418426	0.01128111479
726	0.9942418426	0.01126965604
727	0.9942418426	0.0112520211
728	0.9942418426	0.01124901671
729	0.9942418426	0.01123276584
730	0.9942418426	0.01121429836
731	0.9955271565	0.01119820989
732	0.9961636829	0.01118122038
733	0.9961636829	0.01115866985
734	0.9961636829	0.011149128
735	0.9961636829	0.01112537995
736	0.9961636829	0.01109426994
737	0.9961636829	0.01108926633
738	0.9961636829	0.01108299712
739	0.9961636829	0.01105710201
740	0.9961636829	0.01105709731
741	0.9961636829	0.01104776676
742	0.9961636829	0.01103812592
743	0.9961636829	0.01103064746
744	0.9961636829	0.01102163591
745	0.9961636829	0.01101786243
746	0.9961636829	0.0109974292
747	0.9961636829	0.0109889925
748	0.9961636829	0.01097833304
749	0.9961636829	0.01097042284
750	0.9961636829	0.01095611477
751	0.9961636829	0.01095588033
752	0.9961636829	0.01094601068
753	0.9961636829	0.01093491952
754	0.9961636829	0.01092161956
755	0.9961636829	0.0109162167
756	0.9961636829	0.01090659006
757	0.9961636829	0.0108813171
758	0.9961636829	0.01087230194
759	0.9961636829	0.01084620194
760	0.9961636829	0.01083539288
761	0.9961636829	0.01083057635
762	0.9961636829	0.01082930421
763	0.9961636829	0.01081042518
764	0.9961636829	0.01079458707
765	0.9961636829	0.01077829391
766	0.9961636829	0.01077713967
767	0.9961636829	0.01077650451
768	0.9961636829	0.01077461368
769	0.9961636829	0.01076446582
770	0.9961636829	0.01075653215
771	0.9961636829	0.01074474252
772	0.9961636829	0.01072989646
773	0.9961636829	0.01070886739
774	0.9961636829	0.01069672594
775	0.9961636829	0.0106914749
776	0.9961636829	0.01068659367
777	0.9961636829	0.01068081314
778	0.9961636829	0.0106611225
779	0.9961636829	0.01066097698
780	0.9961636829	0.01059990022
781	0.9961636829	0.01058897957
782	0.9961636829	0.01057293241
783	0.9961636829	0.01055846156
784	0.9961636829	0.01055155398
785	0.9961636829	0.01052953398
786	0.9961636829	0.01051759499
787	0.9961636829	0.01051745357
788	0.9961636829	0.01051018719
789	0.9961636829	0.0105062893
790	0.9961636829	0.01050578539
791	0.9961636829	0.01047787094
792	0.9961636829	0.01047241794
793	0.9961636829	0.01046855273
794	0.9961636829	0.01046168254
795	0.9961636829	0.01045131965
796	0.9961636829	0.01044252383
797	0.9961636829	0.01043324453
798	0.9961636829	0.01043172355
799	0.9961636829	0.01037400503
800	0.9961636829	0.01036864924
801	0.9961636829	0.01034560766
802	0.9961636829	0.0103418946
803	0.9961636829	0.01033831978
804	0.9961636829	0.01032146744
805	0.9961636829	0.01030587033
806	0.9961636829	0.01026751543
807	0.9961636829	0.01025673274
808	0.9961636829	0.01024801915
809	0.9961636829	0.01020974211
810	0.9961636829	0.0102049339
811	0.9961636829	0.01019171146
812	0.9961636829	0.01017782358
813	0.9961636829	0.01015670607
814	0.9961636829	0.01014129458
815	0.9968051118	0.01012708626
816	0.9968051118	0.01009061913
817	0.9968051118	0.01004966133
818	0.9968051118	0.01004842788
819	0.9968051118	0.01003366203
820	0.9968051118	0.01002217039
821	0.9968051118	0.009981493488
822	0.9968051118	0.00997786684
823	0.9968051118	0.009959199861
824	0.9968051118	0.009936691021
825	0.9968051118	0.009927297322
826	0.9968051118	0.009917486623
827	0.9968051118	0.009879159631
828	0.9968051118	0.009873173489
829	0.9968051118	0.009847951993
830	0.9968051118	0.009839785591
831	0.9968051118	0.00982105399
832	0.9968051118	0.009799147606
833	0.9968051118	0.00977569177
834	0.9968051118	0.009761075051
835	0.9968051118	0.009745145758
836	0.9968051118	0.009737563427
837	0.9968051118	0.009728372766
838	0.9968051118	0.009719548745
839	0.9974457216	0.009700890447
840	0.9974457216	0.009692095126
841	0.9974457216	0.00968732268
842	0.9974457216	0.009670872139
843	0.9974457216	0.009659097562
844	0.9974457216	0.009644965564
845	0.9974457216	0.009625153725
846	0.9974457216	0.009622615243
847	0.9974457216	0.009600344745
848	0.9974457216	0.009582925746
849	0.9974457216	0.009573282168
850	0.9974457216	0.009554464452
851	0.9974457216	0.009551860063
852	0.9974457216	0.009550574702
853	0.9974457216	0.009533046569
854	0.9974457216	0.009525856977
855	0.9974457216	0.009512017556
856	0.9974457216	0.009492495959
857	0.9974457216	0.009474123222
858	0.9974457216	0.009442014499
859	0.9974457216	0.009439516624
860	0.9974457216	0.009436604712
861	0.9974457216	0.009413602739
862	0.9974457216	0.009401621412
863	0.9974457216	0.009380905472
864	0.9974457216	0.009356406831
865	0.9974457216	0.009347874803
866	0.9974457216	0.009337488441
867	0.9974457216	0.009316932911
868	0.9974457216	0.009316932313
869	0.9974457216	0.009292027151
870	0.9974457216	0.009267301993
871	0.9974457216	0.009248159647
872	0.9974457216	0.009244922025
873	0.9974457216	0.009243006136
874	0.9974457216	0.009243005749
875	0.9974457216	0.009237906359
876	0.9974457216	0.009229828935
